0.78056,0.68017,0.00000
1.38096,-0.04709,0.00000
0.92102,0.75229,0.00000
1.18984,0.86806,0.00000
0.60656,-0.08068,0.00000
0.60661,0.15286,0.00000
1.16961,-0.38992,0.00000
1.60686,-0.08931,0.00000
1.08175,-0.09959,0.00000
0.96663,0.44989,0.00000
1.29256,0.40555,0.00000
0.92563,-0.00778,0.00000
0.54834,0.32841,0.00000
0.61080,0.12562,0.00000
0.80871,0.23216,0.00000
1.30364,0.94742,0.00000
0.92686,-0.04627,0.00000
1.14591,0.06945,0.00000
1.46068,0.32191,0.00000
0.73627,0.68120,0.00000
1.16093,0.16145,0.00000
0.96362,0.44337,0.00000
0.64547,0.42837,0.00000
0.65414,0.56212,0.00000
0.81648,-0.46076,0.00000
0.94151,0.34938,0.00000
1.46777,0.45935,0.00000
0.97747,-0.00163,0.00000
1.17575,0.58180,0.00000
0.60476,0.45376,0.00000
0.56726,0.46492,0.00000
0.63427,0.35213,0.00000
0.50956,1.10703,0.00000
1.07216,0.48684,0.00000
1.18555,0.89494,0.00000
0.67625,0.77009,0.00000
0.86597,0.17976,0.00000
0.72678,0.46457,0.00000
0.96055,0.72187,0.00000
0.66218,0.31846,0.00000
0.89598,0.49022,0.00000
0.72364,0.68301,0.00000
1.02432,0.28006,0.00000
0.27387,0.90498,0.00000
0.10158,0.43503,0.00000
0.76098,0.48189,0.00000
0.99651,0.44193,0.00000
1.27894,0.01729,0.00000
0.67248,0.26841,0.00000
0.18515,0.37729,0.00000
0.96708,0.67872,0.00000
0.76663,0.76569,0.00000
0.57251,0.78577,0.00000
0.49818,1.23192,0.00000
0.95555,0.00839,0.00000
1.05287,0.54535,0.00000
0.80774,0.45005,0.00000
0.95100,0.47390,0.00000
0.68403,0.32786,0.00000
0.61497,0.43305,0.00000
0.77763,0.64130,0.00000
0.75788,0.23429,0.00000
0.74026,0.73269,0.00000
0.96733,0.05749,0.00000
0.34179,0.73529,0.00000
1.01942,0.40423,0.00000
0.63552,0.54851,0.00000
1.12400,0.78838,0.00000
0.51913,0.81149,0.00000
0.31567,0.87240,0.00000
0.97137,1.11814,0.00000
0.38251,0.82133,0.00000
0.96019,0.91826,0.00000
0.49017,0.38221,0.00000
0.54781,0.50434,0.00000
0.29083,0.34053,0.00000
0.58210,0.87479,0.00000
0.51726,0.63430,0.00000
0.14881,1.16856,0.00000
0.79409,1.76896,0.00000
0.54858,0.55900,0.00000
0.59915,0.97358,0.00000
0.33866,0.80150,0.00000
0.62123,0.18513,0.00000
0.49005,0.63313,0.00000
1.10607,0.72135,0.00000
0.31909,1.22900,0.00000
0.77750,0.64232,0.00000
0.38290,1.48724,0.00000
0.13322,0.67309,0.00000
0.79931,1.36327,0.00000
0.15618,0.97090,0.00000
0.44102,1.27251,0.00000
0.34733,1.16410,0.00000
-0.09861,0.26925,0.00000
0.17034,0.85429,0.00000
0.21390,0.40913,0.00000
0.36690,1.15731,0.00000
0.15649,0.75648,0.00000
0.38776,1.03993,0.00000
0.48560,0.70486,0.00000
0.29943,1.05700,0.00000
-0.14634,0.60260,0.00000
0.38486,0.75848,0.00000
0.10638,0.93807,0.00000
0.27402,0.58762,0.00000
0.38696,1.25880,0.00000
0.44904,0.14102,0.00000
-0.05453,0.49142,0.00000
0.50720,1.41850,0.00000
0.45386,0.75488,0.00000
-0.16185,1.11330,0.00000
0.39557,1.05084,0.00000
-0.14401,1.46093,0.00000
-0.06620,0.53931,0.00000
-0.48044,1.38682,0.00000
0.50534,0.71240,0.00000
0.53718,0.37985,0.00000
0.65155,0.90502,0.00000
-0.32286,0.48153,0.00000
0.04960,0.68019,0.00000
-0.17348,1.15649,0.00000
-0.23932,0.43924,0.00000
0.07831,0.74904,0.00000
-0.38812,1.10478,0.00000
0.68399,0.89889,0.00000
-0.26867,0.76889,0.00000
-0.12762,0.53062,0.00000
0.10927,0.89901,0.00000
-0.34355,1.30923,0.00000
-0.53843,1.03557,0.00000
0.21193,0.84438,0.00000
-0.05884,1.29805,0.00000
-0.12084,1.26682,0.00000
-0.21689,0.57281,0.00000
-0.02630,1.09463,0.00000
-0.27302,1.14990,0.00000
-0.11808,1.14892,0.00000
0.32506,1.00934,0.00000
-0.56591,0.46823,0.00000
-0.45474,0.82653,0.00000
-0.49866,0.67506,0.00000
-0.64557,0.99836,0.00000
-0.48963,1.43301,0.00000
-0.37190,1.08804,0.00000
-0.25695,1.18343,0.00000
0.11201,0.86464,0.00000
0.14205,1.52244,0.00000
-0.16618,1.14413,0.00000
-0.43696,0.91101,0.00000
-0.10187,0.88567,0.00000
-0.60448,0.64444,0.00000
-0.54477,1.11033,0.00000
-0.33359,1.03188,0.00000
-0.26995,0.91181,0.00000
-0.53898,0.83207,0.00000
-0.40315,1.30174,0.00000
0.00274,1.42473,0.00000
-0.25410,1.13629,0.00000
-0.41410,0.89186,0.00000
-0.78269,0.63789,0.00000
-0.46521,1.45076,0.00000
-0.26001,0.80351,0.00000
-0.41054,1.25529,0.00000
-0.55583,0.33971,0.00000
-0.26152,0.57035,0.00000
-0.65610,1.33328,0.00000
-0.22667,0.73654,0.00000
-0.32260,0.46995,0.00000
-0.10181,1.32587,0.00000
-1.01728,0.36857,0.00000
-0.82603,0.79184,0.00000
0.08446,-0.05906,0.00000
-0.34440,0.80736,0.00000
-0.47209,0.36795,0.00000
-0.67307,0.86986,0.00000
-0.66219,0.48857,0.00000
-0.64394,0.75233,0.00000
-0.95648,0.62919,0.00000
-0.49773,0.61973,0.00000
-0.74538,1.14342,0.00000
-0.71358,0.88741,0.00000
-0.88963,0.47707,0.00000
-0.81100,0.94794,0.00000
-1.06208,0.43815,0.00000
-1.10934,0.09360,0.00000
