0.76090,-0.03701,0.00000
1.13638,-0.00651,0.00000
1.06430,-0.06773,0.00000
0.89776,0.09081,0.00000
1.00726,-0.05074,0.00000
1.01348,0.09480,0.00000
0.98330,0.03865,0.00000
1.06511,0.17717,0.00000
1.08636,0.19087,0.00000
0.87466,0.05625,0.00000
0.99777,0.07069,0.00000
0.87786,0.10792,0.00000
0.81396,-0.06029,0.00000
0.87379,0.21166,0.00000
0.87378,0.03256,0.00000
0.98679,-0.15322,0.00000
0.82319,0.17880,0.00000
0.94588,0.14125,0.00000
0.92013,0.23225,0.00000
1.15750,-0.06311,0.00000
1.02459,0.21766,0.00000
0.76143,0.29342,0.00000
0.97862,0.21411,0.00000
1.06005,0.22986,0.00000
0.98254,0.34731,0.00000
0.86030,0.06769,0.00000
0.92794,0.22588,0.00000
1.09879,0.30601,0.00000
1.04576,0.10245,0.00000
0.94375,0.07980,0.00000
1.07755,0.23537,0.00000
0.92081,0.52694,0.00000
1.13920,0.16364,0.00000
0.99900,0.22051,0.00000
1.05977,0.28355,0.00000
1.14095,0.03819,0.00000
0.89802,0.00508,0.00000
0.81207,0.20314,0.00000
1.08995,0.28498,0.00000
0.77243,0.14310,0.00000
0.91385,0.16827,0.00000
0.84198,0.38088,0.00000
0.93422,0.05434,0.00000
0.77147,0.29508,0.00000
0.74250,0.19814,0.00000
0.82432,0.47245,0.00000
0.87852,0.07959,0.00000
0.86545,0.44815,0.00000
0.90261,0.26080,0.00000
1.06357,0.26582,0.00000
0.76419,0.46764,0.00000
1.06823,0.29624,0.00000
0.87153,0.25300,0.00000
0.94408,0.19029,0.00000
0.95172,0.42357,0.00000
0.99171,0.27910,0.00000
0.98907,0.52711,0.00000
0.85290,0.28102,0.00000
0.90383,0.30704,0.00000
1.04288,0.19961,0.00000
0.70766,0.36375,0.00000
1.00243,0.35932,0.00000
0.79085,0.53647,0.00000
0.88013,0.28665,0.00000
0.97859,0.16733,0.00000
0.89349,0.46648,0.00000
1.04861,0.41778,0.00000
0.95161,0.36652,0.00000
0.92786,0.64491,0.00000
0.78071,0.33473,0.00000
0.92040,0.43374,0.00000
0.72779,0.46788,0.00000
0.84969,0.28201,0.00000
0.91024,0.34060,0.00000
0.90823,0.69400,0.00000
0.84428,0.48116,0.00000
0.86338,0.88136,0.00000
1.02545,0.30166,0.00000
1.04135,0.36332,0.00000
0.88716,0.23314,0.00000
0.82253,0.23210,0.00000
0.79388,0.69059,0.00000
0.96720,0.49254,0.00000
0.80893,0.32472,0.00000
0.79754,0.56508,0.00000
0.72374,0.49725,0.00000
0.98896,0.50038,0.00000
0.93461,0.60426,0.00000
0.96717,0.51958,0.00000
0.81837,0.41991,0.00000
0.95131,0.54528,0.00000
0.89579,0.56620,0.00000
0.85985,0.48993,0.00000
1.02929,0.57044,0.00000
0.66907,0.43032,0.00000
0.83959,0.50569,0.00000
0.84027,0.52433,0.00000
0.73513,0.76925,0.00000
0.74583,0.59553,0.00000
0.84090,0.48342,0.00000
0.68643,0.48023,0.00000
0.77544,0.43434,0.00000
0.63848,0.70128,0.00000
0.70992,0.67324,0.00000
0.84830,0.84000,0.00000
0.92840,0.61994,0.00000
0.81411,0.63920,0.00000
1.04300,0.54026,0.00000
0.73275,0.61532,0.00000
0.84042,0.56116,0.00000
1.01783,0.58051,0.00000
0.89189,0.67640,0.00000
0.55365,0.61693,0.00000
0.84174,0.69094,0.00000
0.43114,0.59244,0.00000
0.64015,0.59852,0.00000
0.78200,0.68058,0.00000
0.69691,0.67450,0.00000
0.81006,0.70076,0.00000
0.76607,0.69173,0.00000
0.58516,0.67460,0.00000
0.82771,0.89105,0.00000
0.70284,0.71216,0.00000
0.69979,0.76022,0.00000
0.81448,0.66308,0.00000
0.85730,0.63348,0.00000
0.81200,0.70196,0.00000
0.59583,0.77548,0.00000
0.77811,0.71952,0.00000
0.64616,0.88312,0.00000
0.74608,0.79167,0.00000
0.68815,0.56018,0.00000
0.61945,0.94574,0.00000
0.82940,0.85209,0.00000
0.84675,0.77945,0.00000
0.65869,0.83243,0.00000
0.49079,0.79472,0.00000
0.66936,0.78949,0.00000
0.63112,0.76150,0.00000
0.74112,0.72708,0.00000
0.52525,0.72809,0.00000
0.74395,0.68765,0.00000
0.80074,1.00838,0.00000
0.51071,0.85541,0.00000
0.57554,0.84671,0.00000
0.53391,0.61685,0.00000
0.62824,0.73187,0.00000
0.62905,0.67778,0.00000
0.52675,0.59554,0.00000
0.67429,0.74021,0.00000
0.57897,0.85410,0.00000
0.62062,0.94692,0.00000
0.65658,0.57857,0.00000
0.50793,0.68255,0.00000
0.42309,0.84958,0.00000
0.66191,0.75537,0.00000
0.39362,0.84551,0.00000
0.64245,0.82275,0.00000
0.77294,0.69307,0.00000
0.60879,0.79370,0.00000
0.39211,0.81402,0.00000
0.51520,0.88582,0.00000
0.39992,0.83577,0.00000
0.52781,0.89960,0.00000
0.42745,0.89605,0.00000
0.13255,0.77582,0.00000
0.46515,0.66707,0.00000
0.52222,0.92741,0.00000
0.48305,0.96639,0.00000
0.39786,0.80483,0.00000
0.48673,0.66757,0.00000
0.67781,0.91281,0.00000
0.45291,0.77005,0.00000
0.64172,0.70708,0.00000
0.49224,0.88471,0.00000
0.28105,1.01631,0.00000
0.54928,0.89432,0.00000
0.55788,0.66723,0.00000
0.44736,1.05559,0.00000
0.47315,1.01731,0.00000
0.38332,0.83394,0.00000
0.50905,0.80885,0.00000
0.28948,0.82623,0.00000
0.37298,1.04955,0.00000
0.10792,0.94982,0.00000
0.50505,1.03383,0.00000
0.12052,0.93003,0.00000
0.35705,0.84742,0.00000
0.62801,1.00248,0.00000
0.35191,0.94328,0.00000
0.52873,0.98689,0.00000
0.56602,0.84628,0.00000
0.39995,0.73789,0.00000
0.29343,0.69142,0.00000
0.38502,1.05379,0.00000
0.34567,1.04288,0.00000
0.46337,1.16525,0.00000
0.31918,0.95088,0.00000
0.20763,0.81168,0.00000
0.27272,0.96473,0.00000
0.43805,0.95336,0.00000
0.37155,1.25504,0.00000
0.08920,1.22537,0.00000
0.40756,1.03261,0.00000
0.32276,0.78959,0.00000
0.27018,0.84966,0.00000
0.25451,0.99231,0.00000
0.19554,1.05559,0.00000
0.31456,0.98767,0.00000
0.17223,1.09929,0.00000
0.43522,1.01752,0.00000
0.27611,0.74503,0.00000
0.14868,0.88662,0.00000
0.13825,0.93551,0.00000
0.09008,0.97555,0.00000
-0.01167,0.97288,0.00000
0.35272,1.07867,0.00000
0.20036,0.79931,0.00000
0.13143,1.04685,0.00000
0.35558,1.14145,0.00000
0.04208,0.94611,0.00000
0.30739,1.00600,0.00000
-0.05932,0.79597,0.00000
0.31150,0.93637,0.00000
0.01759,1.08391,0.00000
0.18706,1.00800,0.00000
0.15429,1.03020,0.00000
0.27419,1.04801,0.00000
0.37146,1.02304,0.00000
0.13741,1.12461,0.00000
0.32688,0.95955,0.00000
0.21662,0.94757,0.00000
0.00401,0.86777,0.00000
0.16232,1.07127,0.00000
0.10189,0.98896,0.00000
0.27089,0.85598,0.00000
0.18905,0.95919,0.00000
-0.00775,0.79482,0.00000
-0.05364,1.13978,0.00000
0.19882,0.92645,0.00000
0.08693,0.98623,0.00000
0.14086,0.90432,0.00000
0.05909,1.00659,0.00000
0.13516,0.92274,0.00000
-0.03689,0.98958,0.00000
0.04703,1.02487,0.00000
0.08731,1.02956,0.00000
0.06602,1.13670,0.00000
-0.00629,1.08796,0.00000
-0.00265,1.13417,0.00000
-0.13294,0.89819,0.00000
0.10692,0.95740,0.00000
-0.03736,1.18269,0.00000
-0.12787,0.97840,0.00000
-0.04751,1.20798,0.00000
-0.15940,1.14665,0.00000
-0.00529,1.02604,0.00000
0.00384,0.97054,0.00000
-0.26991,0.94128,0.00000
0.03550,1.05004,0.00000
-0.13832,1.06627,0.00000
0.02187,0.80796,0.00000
0.07600,0.95089,0.00000
-0.09323,1.06988,0.00000
-0.11287,1.17971,0.00000
-0.02412,1.08026,0.00000
-0.14325,0.92810,0.00000
-0.26032,1.11928,0.00000
0.05596,1.05826,0.00000
-0.14863,1.07056,0.00000
-0.03661,1.13911,0.00000
-0.13049,1.10685,0.00000
0.04064,1.16462,0.00000
-0.34197,0.77650,0.00000
-0.24145,0.94128,0.00000
-0.13953,1.00587,0.00000
-0.28578,0.96664,0.00000
-0.24807,1.22803,0.00000
-0.24091,0.99118,0.00000
-0.17383,0.81932,0.00000
-0.07954,0.84989,0.00000
-0.23563,0.88769,0.00000
-0.38352,0.83086,0.00000
0.04841,1.02003,0.00000
-0.23620,1.11973,0.00000
-0.11728,0.81764,0.00000
-0.22427,1.00991,0.00000
-0.20515,1.01004,0.00000
-0.34610,1.00514,0.00000
-0.37606,0.91533,0.00000
-0.04879,1.02234,0.00000
-0.08244,0.79502,0.00000
