1.09589,0.21525,0.00000
0.87611,0.44795,0.00000
0.70892,0.43407,0.00000
0.36633,0.41074,0.00000
0.46714,0.46568,0.00000
0.53123,1.11333,0.00000
-0.08549,1.04337,0.00000
-0.03512,0.84304,0.00000
-0.29299,1.01385,0.00000
-0.22993,1.11025,0.00000
-0.44410,0.83051,0.00000
-0.68336,0.23733,0.00000
-0.82580,0.21777,0.00000
-1.12865,0.50774,0.00000
-0.74047,0.25823,0.00000
1.77395,0.40660,1.00000
1.68385,0.18179,1.00000
1.63150,-0.09729,1.00000
1.87161,-0.25790,1.00000
1.42092,-0.42847,1.00000
1.47245,-0.56532,1.00000
1.30305,-0.89524,1.00000
1.18167,-0.57721,1.00000
0.60557,-0.63297,1.00000
0.66168,-0.22252,1.00000
0.62400,-0.02102,1.00000
0.08862,-0.02165,1.00000
0.14404,0.55783,1.00000
0.17367,0.22898,1.00000
-0.13648,0.77866,1.00000
